MGST1,0.053048328
SURF4,0.05262431
OBSL1,0.052456822
RAB44,0.052351862
CMBL,0.05226035
UNC13D,0.05171055
PRKD2,0.051137857
HDDC3,0.051096734
RHOBTB1,0.050775394
FNTB,0.05063092
SLC43A3,0.050550815
ATP1B1,0.050361767
YWHAH,0.05034114
MATK,0.05033729
TTC7B,0.050219197
GCLM,0.0502038
P2RX5,0.04860656
ANO6,0.048598714
SLC7A5,0.048354022
PRUNE1,0.048181508
CALN1,0.047766507
SLC39A3,0.047508065
PRR11,0.047490608
CARD11,0.04733804
TXK,0.047049243
FUT8,0.04702714
ASAP2,0.04686704
FUNDC1,0.04674588
HADH,0.046548706
SGPP1,0.046216346
CISD2,0.045870405
CTNS,0.04576035
TRIP10,0.044961378
RSU1,0.04485704
HLTF,0.044616275
GNG11,0.044550445
MPP1,0.04453665
SMOX,0.044511307
B3GNT2,0.044411615
WARS1,0.044357732
SEC61A1,0.04435099
ISG15,0.044227876
RAB38,0.044221938
TCP1,0.044135053
NPM3,0.043862086
TSPOAP1,0.043775693
CLIP3,0.04362892
TRIM24,0.043511413
CD79A,0.04325558
HAPLN3,0.04313862
PFKP,0.04312907
PSTPIP2,0.04304554
PCLAF,0.04296066
OSBP2,0.042496778
KCNK6,0.04180098
BLVRB,0.041704554
BCL2A1,0.04170373
OPTN,0.041345567
GET1,0.040796578
ESAM,0.040758878
GNB5,0.040623754
ZC3H12C,0.040358335
OSM,0.0403421
HMBS,0.03966701
PLAUR,0.039420485
H1-0,0.038525242
PLAAT4,0.038209528
NET1,0.038063426
ITGA2B,0.037905097
GFI1B,0.03786848
RTN2,0.03769515
GATA2,0.037650052
CKB,0.03756569
CYP4F22,0.037460573
METTL5,0.037204754
TRGC2,0.037019663
TUBA1C,0.037004374
MYL9,0.036818784
DHCR7,0.036523573
VAT1,0.036349926
NADK2,0.036179144
BLMH,0.03615836
CAV2,0.03599733
CAPN1,0.035913803
AFF2,0.0357434
ADGRE1,0.035711482
ZYX,0.035684213
MYB,0.035591297
B4GALT2,0.035556342
SCCPDH,0.03553425
CD72,0.035169855
FSCN1,0.034828935
CDK6,0.034684632
TTLL12,0.034421854
KNSTRN,0.034314647
PTGS2,0.03416268
MANF,0.033735923
LMAN1,0.033646163
PPIB,0.033592958
TLN1,0.033473317
GTF2H3,0.032914612
AGPAT1,0.032911558
MLEC,0.032755986
EHD3,0.03269252
ATPAF1,0.03259935
CXCL3,0.03254658
CST7,0.032415114
VDAC3,0.032231785
DCBLD2,0.031830154
NPR3,0.03172102
LIPA,0.03170069
ADGRG6,0.03159943
MARCKS,0.03157566
DOLPP1,0.031487375
UBAC1,0.031444967
LAPTM4B,0.031396184
MCUR1,0.031218786
STON2,0.031206438
RAB32,0.031197943
PPIF,0.031170372
LHFPL6,0.03112309
CNRIP1,0.031021908
