PCDH9,-0.006440015
ADCY6,-0.0064419573
TAL1,-0.0064718425
CTNNAL1,-0.006494224
FNBP1L,-0.006516522
MED12L,-0.006531198
RAB33A,-0.0065553933
MAST4,-0.006561602
MYBL2,-0.0066002132
ATN1,-0.006629346
ITGB5,-0.0066340673
GTF2A1,-0.0067182984
GADD45G,-0.0067233844
PLXNA1,-0.0067511103
CNRIP1,-0.0067886035
ADGRG1,-0.0068693003
TESPA1,-0.0068802633
CIP2A,-0.006898214
ALDH18A1,-0.006918208
KCTD12,-0.006976765
CCL3,-0.007034166
FAM117A,-0.007047761
NCAPG2,-0.0070751295
RCCD1,-0.007085317
H2AC8,-0.0071039167
HSPE1,-0.007163875
PDIA6,-0.0071838233
LTBP1,-0.0072139427
OCIAD2,-0.007338178
MMRN1,-0.007353084
TENT5C,-0.0073912777
CLEC1B,-0.007391662
VAT1,-0.0073993513
PYCR2,-0.0074291592
MEX3B,-0.007439846
MACROD1,-0.007562049
NUSAP1,-0.007636135
TCEAL9,-0.0077347076
UBE2C,-0.007817255
NADK2,-0.007826873
TAGAP,-0.007950075
GATA1,-0.00796092
SMIM1,-0.008104056
F2R,-0.008201931
FAM30A,-0.008203062
MATK,-0.008226155
PDE5A,-0.008228085
MSRB3,-0.008251467
KIT,-0.008279339
DNM3,-0.00830779
DCBLD2,-0.00835408
ETS1,-0.008427704
POLD1,-0.008551919
AFF1,-0.008555308
DNMT3B,-0.008566908
H2BC3,-0.008602746
TTF2,-0.008715393
TSPAN13,-0.008739753
MAP7,-0.0088356035
OBSCN,-0.009023108
HLTF,-0.009030005
ZNF175,-0.0090465285
UCHL5,-0.009124294
PKIG,-0.009271134
TGFB1I1,-0.009276552
MTSS2,-0.009348502
SLA2,-0.009355556
RHOC,-0.009363655
RTN2,-0.0093707
MLLT3,-0.009426981
LMAN1,-0.009528778
CENPP,-0.009582309
ANGPT1,-0.009588976
HOXA9,-0.009613666
NUDT1,-0.009683428
LGALSL,-0.009766409
AK1,-0.009871005
SWI5,-0.009934299
ACTN1,-0.010191921
TMEM64,-0.010238201
TRIB2,-0.010245553
PUS7,-0.010248341
XPNPEP1,-0.010395094
TCF19,-0.010397371
GSPT1,-0.0104230335
HEXIM2,-0.010456695
