,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
214,RAB6B,5.77654054309323e-49,0.187646356981106,0.218581875833919,0.156710838128292,3.643539450966e-47
215,TEX2,6.95865123451557e-48,0.349623096975866,0.400052055360276,0.299194138591456,4.36873834248796e-46
216,ADGRE2,9.07843624877788e-48,-0.229978296405454,-0.20396956180297,-0.255987031007938,5.67318205953722e-46
217,SH3RF1,9.50710249561095e-48,-0.361386048913744,-0.316105688159657,-0.40666640966783,5.91368062146344e-46
218,CCNI,1.33531242163593e-47,0.275002489057526,0.311419557400634,0.238585420714418,8.26791149873473e-46
219,H1-3,1.86408623787265e-47,-0.510863245179431,-0.441541770925798,-0.580184719433065,1.14892402003676e-45
220,PRAM1,3.03543397070679e-47,-0.326192721358696,-0.286686330334476,-0.365699112382916,1.86237671530001e-45
221,HSH2D,3.27884881831548e-47,-0.303871224375459,-0.267435024156001,-0.340307424594917,2.00261997057115e-45
222,IL1R1,4.27206690669717e-47,0.206734219050596,0.240450163242571,0.173018274858622,2.59749365345038e-45
223,MYADM,6.70134667386067e-47,-0.548079825181498,-0.474844312225353,-0.621315338137644,4.05626804501217e-45
224,CDH6,1.08988125987975e-46,0.0692164404023631,0.0862330033770618,0.0521998774276644,6.56750769904324e-45
225,GAS7,1.60727524221194e-46,-0.212378870746434,-0.187759901046542,-0.236997840446327,9.64222276416747e-45
226,HSPG2,2.67670141261179e-46,-0.427023481502197,-0.370376700968443,-0.483670262035951,1.59867768439973e-44
227,AP2M1,8.7292984549564e-46,-0.363827154204483,-0.31179731068153,-0.415856997727436,5.19066390066086e-44
228,B2M,1.00401899588428e-45,-0.206347978685738,-0.17852229964676,-0.234173657724715,5.94396859931841e-44
229,ATP5F1A,2.57752672428675e-45,0.366634835286221,0.419653146122676,0.313616524449766,1.5192775425512e-43
230,CTNNA3,5.14130317420627e-45,0.12754621477833,0.150591752224234,0.104500677332426,3.01727435849723e-43
231,WASF3,1.31923411061187e-44,0.162887073314415,0.190545089168638,0.135229057460191,7.70866754330693e-43
232,PNRC1,1.56041446467587e-44,0.218577449116778,0.248474834911794,0.188680063321763,9.07865277767019e-43
233,CAMLG,2.40430079830817e-44,0.372163283034504,0.427379238969203,0.316947327099805,1.39284344101132e-42
234,ACAP2,2.57584843823153e-44,-0.382140251830907,-0.328739599222824,-0.43554090443899,1.48584624868586e-42
235,RHOC,2.93739414791285e-44,0.279006174082428,0.321075299804089,0.236937048360767,1.68718920036288e-42
236,TDRP,3.0275317582826e-44,0.124912485057417,0.148239555030754,0.10158541508408,1.73159422344485e-42
237,MAP1LC3A,3.90181477579657e-44,0.203058089313023,0.235889947458118,0.170226231167928,2.22222345332076e-42
238,DUSP1,4.44603240277634e-44,0.56716670946109,0.645969301476037,0.488364117446142,2.5215355198603e-42
239,COX4I1,9.21118010071928e-44,0.3074057355781,0.349586929979966,0.265224541176234,5.20219702926815e-42
240,PCDHB15,9.82559608292661e-43,0.116716003727809,0.139209309151996,0.0942226983036218,5.52607899697264e-41
241,WDR45B,1.02017755216765e-42,-0.371431009132043,-0.316980514146803,-0.425881504117282,5.7138409125141e-41
242,BAG2,1.1822566192863e-42,-0.260797235481183,-0.226946804339447,-0.294647666622919,6.59425613517622e-41
243,EPB41L3,1.68450975215026e-42,0.241984387285741,0.279515377560799,0.204453397010684,9.35700108416633e-41
244,ABCC4,2.01562572767221e-42,0.295076720758491,0.342046804986621,0.248106636530361,1.11503754393932e-40
245,MAPK14,3.18689137694168e-42,0.354372102966883,0.405204708169904,0.303539497763861,1.75193927118729e-40
